Leaf number,spectrometer,gain,integratoin time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 19,b'AS7262',16,100,0.203444974,0.170670596,0.325758024,0.307154291,0.304014248,0.171323726,12:04:07,pos 1,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 19,b'AS7262',16,100,0.203339374,0.167853106,0.322043545,0.303563088,0.300363567,0.167977643,12:04:07,pos 1,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 19,b'AS7262',16,100,0.226370655,0.180768707,0.329508988,0.317065445,0.317739236,0.189646116,12:05:32,pos 2,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 19,b'AS7262',16,100,0.225455648,0.175906666,0.324129431,0.312266774,0.313349165,0.186731788,12:05:33,pos 2,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 19,b'AS7262',16,100,0.229924653,0.180369757,0.327624344,0.316955749,0.319187376,0.188458786,12:05:50,pos 3,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 19,b'AS7262',16,100,0.229520092,0.176604803,0.322519328,0.31250193,0.315058986,0.185274625,12:05:50,pos 3,0.203465658,0.056250523,0.25971618,1.58113883,1.58113883,0.002244549,0.008108329,0.01751399,0.005679976,0.01754752
Leaf: 20,b'AS7262',16,100,0.151312575,0.190467867,0.371868745,0.337405519,0.22944339,0.147064771,12:06:56,pos 1,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 20,b'AS7262',16,100,0.082922798,0.103025697,0.200087777,0.181476004,0.123863965,0.078443544,12:06:56,pos 1,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 20,b'AS7262',16,100,0.089256807,0.110605525,0.210371272,0.190995178,0.130672545,0.082248335,12:07:14,pos 2,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 20,b'AS7262',16,100,0.108628332,0.134666463,0.26407571,0.239688821,0.163775854,0.102567556,12:07:14,pos 2,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 20,b'AS7262',16,100,0.099039343,0.122448979,0.231889664,0.210739318,0.144412962,0.090640467,12:07:35,pos 3,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 20,b'AS7262',16,100,0.087778869,0.107912678,0.271522994,0.246651835,0.168874521,0.106075534,12:07:35,pos 3,0.218900649,0.061822486,0.280723135,1.58113883,1.58113883,0.003478074,0.00807075,0.016616094,0.007336139,0.022641451
Leaf: 21,b'AS7262',16,100,0.213192391,0.15875232,0.243399102,0.232694605,0.180073388,0.145796507,12:08:35,pos 1,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 21,b'AS7262',16,100,0.236117929,0.174036619,0.272931854,0.261016809,0.201176803,0.161015696,12:08:35,pos 1,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 21,b'AS7262',16,100,0.238528455,0.177577208,0.276463416,0.264310126,0.203903479,0.163903018,12:08:53,pos 2,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 21,b'AS7262',16,100,0.236663337,0.173213819,0.271760885,0.260138591,0.200683928,0.159855372,12:08:53,pos 2,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 21,b'AS7262',16,100,0.240023974,0.177352802,0.276316983,0.264200267,0.204519534,0.164604609,12:09:12,pos 3,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 21,b'AS7262',16,100,0.238141304,0.173139038,0.271632777,0.260075861,0.201284663,0.160529957,12:09:12,pos 3,0.451523099,0.142544288,0.594067387,1.58113883,1.58113883,0.006035478,0.007278599,0.015328104,0.022803611,0.02759513
Leaf: 22,b'AS7262',16,100,0.120029568,0.15389028,0.276975684,0.244126877,0.158815688,0.090208738,12:09:50,pos 1,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 22,b'AS7262',16,100,0.118991481,0.150200108,0.272657478,0.240316119,0.156027578,0.086808699,12:09:50,pos 1,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 22,b'AS7262',16,100,0.120311077,0.155286554,0.278403035,0.245412839,0.159154588,0.089021408,12:10:08,pos 2,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 22,b'AS7262',16,100,0.119255394,0.150748621,0.272822071,0.240865087,0.156320362,0.086080103,12:10:08,pos 2,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 22,b'AS7262',16,100,0.120592571,0.155860028,0.278659086,0.245867711,0.159416423,0.088508718,12:10:25,pos 3,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 22,b'AS7262',16,100,0.119607284,0.15147172,0.273114937,0.241335561,0.156628313,0.085972164,12:10:25,pos 3,0.395272613,0.122330018,0.517602631,1.58113883,1.58113883,0.007891641,0.016304693,0.03315471,0.018394491,0.048812729
Leaf: 23,b'AS7262',16,100,0.137324919,0.076296874,0.177050741,0.159630528,0.140115229,0.103431041,12:11:17,pos 1,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 23,b'AS7262',16,100,0.140808651,0.076994991,0.180088195,0.162092642,0.14108569,0.103323102,12:11:17,pos 1,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 23,b'AS7262',16,100,0.140597508,0.077668208,0.182082623,0.163676489,0.141470783,0.103970764,12:11:34,pos 2,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 23,b'AS7262',16,100,0.140808651,0.076695804,0.179978411,0.161888786,0.139884174,0.101596131,12:11:35,pos 2,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 23,b'AS7262',16,100,0.14072066,0.077443802,0.181863056,0.163582395,0.141516991,0.103053295,12:11:51,pos 3,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 23,b'AS7262',16,100,0.133506935,0.072457078,0.169823025,0.152824387,0.132351601,0.095497643,12:11:51,pos 3,0.432937982,0.166824577,0.599762559,1.58113883,1.58113883,0.00764055,0.008560841,0.015658558,0.024010325,0.038342288
Leaf: 24,b'AS7262',16,100,0.296959729,0.275366916,0.336791679,0.368393742,0.257833002,0.232497267,12:12:47,pos 1,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 24,b'AS7262',16,100,0.29669573,0.267487799,0.331521906,0.362215014,0.254274706,0.227694047,12:12:47,pos 1,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 24,b'AS7262',16,100,0.299757264,0.275690881,0.338639673,0.369491514,0.259835452,0.231876638,12:13:05,pos 2,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 24,b'AS7262',16,100,0.298208802,0.267462878,0.33229039,0.362763819,0.255291251,0.226101966,12:13:05,pos 2,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 24,b'AS7262',16,100,0.300619328,0.275491518,0.338566539,0.369507278,0.260235943,0.230500408,12:13:22,pos 3,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 24,b'AS7262',16,100,0.298965409,0.267188551,0.332052498,0.362606994,0.255537766,0.225292437,12:13:22,pos 3,0.571122523,0.193581982,0.764704505,1.58113883,1.58113883,0.002732215,0.005587039,0.011559522,0.007611881,0.016272241
Leaf: 25,b'AS7262',16,100,0.059011887,0.062757918,0.152293654,0.135213111,0.104793749,0.070186329,9:58:50,pos 1,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 25,b'AS7262',16,100,0.058572036,0.060962693,0.148945109,0.132500077,0.102775824,0.068621226,9:58:50,pos 1,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 25,b'AS7262',16,100,0.060120341,0.062932442,0.152238762,0.135291523,0.105225065,0.070914897,9:59:25,pos 2,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 25,b'AS7262',16,100,0.059610109,0.060738288,0.148560883,0.132343253,0.103145519,0.069241855,9:59:25,pos 2,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 25,b'AS7262',16,100,0.060313888,0.062383908,0.151488536,0.134805383,0.105101839,0.070591108,9:59:35,pos 3,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 25,b'AS7262',16,100,0.059979594,0.061062416,0.148817033,0.132437347,0.103237935,0.0691879,9:59:35,pos 3,0.234857261,0.068349045,0.303206306,1.58113883,1.58113883,0.006797205,0.007243135,0.013073002,0.021676275,0.03366759
Leaf: 26,b'AS7262',16,100,0.046942077,0.065525546,0.163620075,0.146959178,0.113127333,0.061065601,10:00:19,pos 1,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 26,b'AS7262',16,100,0.046467022,0.063331372,0.159631121,0.143603164,0.110508657,0.059662421,10:00:19,pos 1,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 26,b'AS7262',16,100,0.047065243,0.065725011,0.163729842,0.146943512,0.113142746,0.060984668,10:00:32,pos 2,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 26,b'AS7262',16,100,0.046748544,0.063505916,0.159777504,0.143650211,0.11092456,0.059608465,10:00:32,pos 2,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 26,b'AS7262',16,100,0.047276371,0.065600328,0.1634554,0.146723958,0.11328137,0.060498928,10:00:42,pos 3,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 26,b'AS7262',16,100,0.046977268,0.063505916,0.159594521,0.143524768,0.111063184,0.05925767,10:00:42,pos 3,0.176267532,0.038262775,0.214530306,1.58113883,1.58113883,0.002640644,0.006005248,0.012357715,0.00581863,0.016980838
Leaf: 27,b'AS7262',16,100,0.119114647,0.101305274,0.149805134,0.151554124,0.133275823,0.077849893,10:01:45,pos 1,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 27,b'AS7262',16,100,0.118481235,0.098836853,0.146859156,0.148590155,0.130672545,0.07639273,10:01:46,pos 1,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 27,b'AS7262',16,100,0.119079457,0.100582196,0.149036617,0.150534764,0.132705883,0.077148303,10:01:57,pos 2,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 27,b'AS7262',16,100,0.118586791,0.098263379,0.146182147,0.147727635,0.130225831,0.075475261,10:01:57,pos 2,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 27,b'AS7262',16,100,0.119079457,0.100033663,0.148359591,0.149844735,0.132305393,0.07639273,10:02:08,pos 3,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 27,b'AS7262',16,100,0.118534034,0.097739786,0.145541721,0.147100321,0.129856136,0.074935566,10:02:08,pos 3,0.344753081,0.107323243,0.452076324,1.58113883,1.58113883,0.002832843,0.007543076,0.015857903,0.006356874,0.019292682
Leaf: 28,b'AS7262',16,100,0.061545493,0.064802468,0.128305067,0.114669263,0.082642715,0.042635301,10:02:47,pos 1,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 28,b'AS7262',16,100,0.061457532,0.063630579,0.126145898,0.112834431,0.081194745,0.041987666,10:02:47,pos 1,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 28,b'AS7262',16,100,0.062020549,0.065450745,0.128634434,0.115108371,0.082765941,0.042554339,10:02:57,pos 2,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 28,b'AS7262',16,100,0.061774231,0.063979648,0.12627399,0.113116699,0.081287161,0.041528932,10:02:57,pos 2,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 28,b'AS7262',16,100,0.062337248,0.065824734,0.128982093,0.115594512,0.083043236,0.042608295,10:03:09,pos 3,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 28,b'AS7262',16,100,0.06209093,0.064353657,0.126530174,0.113493078,0.081472024,0.041717832,10:03:09,pos 3,0.43767791,0.131288072,0.568965982,1.58113883,1.58113883,0.004877192,0.005128158,0.009338291,0.015849623,0.023905017
Leaf: 29,b'AS7262',16,100,0.108487571,0.12008028,0.140802557,0.13999623,0.103592232,0.087510289,10:03:53,pos 1,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 29,b'AS7262',16,100,0.108329228,0.117387454,0.138442113,0.137628194,0.101805362,0.086134086,10:03:53,pos 1,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 29,b'AS7262',16,100,0.109085793,0.120554032,0.141571058,0.140607862,0.104038946,0.087618228,10:04:04,pos 2,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 29,b'AS7262',16,100,0.108821865,0.11766172,0.13884468,0.137957526,0.102113437,0.085972164,10:04:05,pos 2,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 29,b'AS7262',16,100,0.109420087,0.120653775,0.141863825,0.140811718,0.104316225,0.087510289,10:04:16,pos 3,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 29,b'AS7262',16,100,0.109085793,0.117711602,0.139119138,0.138145715,0.102375303,0.085837247,10:04:16,pos 3,0.518858883,0.179110775,0.697969658,1.58113883,1.58113883,0.006162548,0.010166366,0.020201022,0.017119828,0.034609747
Leaf: 30,b'AS7262',16,100,0.051762972,0.028025375,0.055003581,0.048395692,0.045457346,0.059878299,10:04:46,pos 1,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 30,b'AS7262',16,100,0.051305511,0.027501783,0.05408868,0.047517474,0.044563919,0.058663991,10:04:47,pos 1,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 30,b'AS7262',16,100,0.051657401,0.028075257,0.055058456,0.048364327,0.045441949,0.059365609,10:04:57,pos 2,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 30,b'AS7262',16,100,0.051217535,0.027426981,0.053997188,0.047423396,0.044533109,0.058151302,10:04:58,pos 2,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 30,b'AS7262',16,100,0.051657401,0.028025375,0.055003581,0.04831728,0.045457346,0.059122726,10:05:09,pos 3,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 30,b'AS7262',16,100,0.05119994,0.02737712,0.05394228,0.047360666,0.044517696,0.057881468,10:05:09,pos 3,0.426575171,0.153834306,0.580409477,1.58113883,1.58113883,0.002786216,0.009028677,0.019225281,0.005309688,0.021074322
Leaf: 31,b'AS7262',16,100,0.07695826,0.075149925,0.123181645,0.129300871,0.092408902,0.07418002,10:11:03,pos 1,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 31,b'AS7262',16,100,0.076641575,0.073230038,0.120601633,0.126964216,0.090976314,0.072857773,10:11:04,pos 1,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 31,b'AS7262',16,100,0.077925966,0.075848063,0.124901647,0.130869117,0.093702834,0.075178422,10:12:31,pos 2,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 31,b'AS7262',16,100,0.077556482,0.073928175,0.122321635,0.128454034,0.092100812,0.073559363,10:12:31,pos 2,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 31,b'AS7262',16,100,0.077925966,0.075199787,0.123968454,0.130194771,0.093440968,0.074449854,10:12:42,pos 3,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 31,b'AS7262',16,100,0.077662038,0.073803512,0.12215696,0.128203115,0.092023794,0.073316507,10:12:43,pos 3,0.268622847,0.083031928,0.351654775,1.58113883,1.58113883,0.007741253,0.011751298,0.022603025,0.020624994,0.043158955
Leaf: 32,b'AS7262',16,100,0.245742052,0.177053615,0.33377255,0.313348783,0.276533476,0.201654138,10:13:52,pos 1,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 32,b'AS7262',16,100,0.244510531,0.172690206,0.328228235,0.307938414,0.272281905,0.195663588,10:13:52,pos 1,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 32,b'AS7262',16,100,0.249173041,0.177178278,0.333754225,0.313254688,0.278859507,0.201303343,10:14:13,pos 2,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 32,b'AS7262',16,100,0.247659969,0.172316197,0.327807426,0.307797191,0.274423166,0.19644614,10:14:13,pos 2,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 32,b'AS7262',16,100,0.251513072,0.176779328,0.333754225,0.313144992,0.280153517,0.201546199,10:14:32,pos 3,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 32,b'AS7262',16,100,0.249736144,0.171967148,0.327587859,0.307562035,0.275624636,0.197039791,10:14:32,pos 3,0.230459495,0.06413182,0.294591315,1.58113883,1.58113883,0.001154556,0.002605379,0.00566839,0.00428745,0.006464188
Leaf: 33,b'AS7262',16,100,0.100622852,0.140027196,0.186968236,0.188972222,0.105440708,0.084946784,10:16:20,pos 1,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 33,b'AS7262',16,100,0.101045108,0.138281832,0.184406566,0.186651217,0.104192998,0.083678493,10:16:20,pos 1,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 33,b'AS7262',16,100,0.100394101,0.13940384,0.186089968,0.188188099,0.104978597,0.084326128,10:16:31,pos 2,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 33,b'AS7262',16,100,0.100974727,0.13818209,0.184443051,0.186604088,0.104100567,0.08348962,10:16:31,pos 2,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 33,b'AS7262',16,100,0.100341315,0.139129573,0.185668994,0.187795956,0.10482456,0.083975332,10:16:42,pos 3,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 33,b'AS7262',16,100,0.100147797,0.136835697,0.182540081,0.184737957,0.103145519,0.082518169,10:16:42,pos 3,0.372408721,0.137123315,0.509532036,1.58113883,1.58113883,0.011404955,0.012173537,0.023376531,0.039237306,0.054360388
Leaf: 34,b'AS7262',16,100,0.08909845,0.067146227,0.100016468,0.10615375,0.076434901,0.062711665,10:17:21,pos 1,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,0.088816942,0.065824734,0.098442849,0.104413013,0.075187161,0.061794197,10:17:21,pos 1,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,0.08945034,0.067021564,0.099979884,0.105871466,0.076465696,0.062765621,10:17:31,pos 2,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,0.089116045,0.065650209,0.098278174,0.104099347,0.075171764,0.06147038,10:17:31,pos 2,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,0.08987261,0.066996623,0.099961576,0.105824418,0.076573525,0.062819604,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 34,b'AS7262',16,100,0.089397554,0.065625269,0.098278174,0.104083681,0.075248782,0.061578319,10:17:42,pos 3,0.563231568,0.175103135,0.738334703,1.58113883,1.58113883,0.004838181,0.01221278,0.025638487,0.011778681,0.031890777
Leaf: 35,b'AS7262',16,100,0.045780838,0.0148355,0.032295846,0.02913779,0.049400781,0.044928972,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,0.045816028,0.014735766,0.032021371,0.028855505,0.048877049,0.044497215,10:18:25,pos 1,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,0.046255894,0.015034969,0.032515413,0.029310297,0.049739681,0.044955949,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,0.046132727,0.014810568,0.032057971,0.028902553,0.04907731,0.044389276,10:18:36,pos 2,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,0.046449426,0.015010037,0.032497121,0.029325963,0.049878305,0.044955949,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 35,b'AS7262',16,100,0.046273489,0.014810568,0.032057971,0.028918235,0.049185123,0.044281337,10:18:47,pos 3,0.467532757,0.179401081,0.646933838,1.58113883,1.58113883,0.007438078,0.008155182,0.015175098,0.024266587,0.036587324
Leaf: 36,b'AS7262',16,100,0.019054826,0.020844497,0.052075895,0.044678981,0.029729815,0.01651443,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,0.019090017,0.020595171,0.051508669,0.044130095,0.029452536,0.016541414,10:19:17,pos 1,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,0.01938912,0.021068903,0.052423553,0.044851488,0.030084112,0.016811256,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,0.019283549,0.020620092,0.051563561,0.044130095,0.029652796,0.016595381,10:19:28,pos 2,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,0.019477096,0.021019042,0.05235037,0.044757393,0.030191941,0.016784273,10:19:39,pos 3,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 36,b'AS7262',16,100,0.019406716,0.020620092,0.051490361,0.044036,0.029745228,0.016568397,10:19:40,pos 3,0.44446836,0.156657225,0.601125586,1.58113883,1.58113883,0.006829934,0.01451575,0.029553613,0.015188499,0.042908927
Leaf: 37,b'AS7262',16,100,0.026884368,0.017652998,0.071727884,0.055154785,0.056748522,0.030357417,10:27:50,pos 1,0.260813802,0.088309694,0.349123495,1.58113883,1.58113883,0.006680344,0.009805458,0.018917093,0.018752497,0.036478772
