Leaf number,spectrometer,gain,integration time,current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 16,b'AS7262',16,100,200,0.317791541,0.20226148,0.290827225,0.297666482,0.314643175,0.282769237,11:10:21,pos 2,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,200,0.319075861,0.200765463,0.289070689,0.296051107,0.31308733,0.281527813,11:10:21,pos 2,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,50,0.234481706,0.146310451,0.211340999,0.216714256,0.229612685,0.206781175,11:10:21,pos 2,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,25,0.126680276,0.078615691,0.113117783,0.116143398,0.123617497,0.111499383,11:10:21,pos 2,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,12,0.065662609,0.040566987,0.057949526,0.059592874,0.063711138,0.057530645,11:10:21,pos 2,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,12,0.057833067,0.030842886,0.054235064,0.05416679,0.060029585,0.044955949,11:10:43,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,25,0.111584209,0.059740943,0.105871808,0.105651911,0.116624054,0.088751575,11:10:43,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,50,0.208177836,0.11282462,0.198623942,0.197973793,0.217397272,0.165603011,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,200,0.270831811,0.146385253,0.259574421,0.258601709,0.283634748,0.215308224,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,200,0.272820081,0.14586164,0.257653128,0.256876638,0.282279148,0.214228834,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,50,0.206611964,0.109408695,0.193500602,0.193206324,0.213269036,0.162176021,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,25,0.111249914,0.058519192,0.103383288,0.103330923,0.114683147,0.087267433,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 16,b'AS7262',16,100,12,0.057604344,0.03021955,0.053027396,0.053069034,0.059182366,0.044928972,11:10:44,pos 3,0.545409009,0.193117117,0.738526126,1.58113883,1.58113883,0.005853204,0.009000556,0.018268165,0.018760568,0.030844093
Leaf: 17,b'AS7262',16,100,12,0.068002683,0.062508571,0.069788299,0.076404344,0.058766447,0.062765621,11:12:16,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.131237242,0.121875525,0.136374468,0.149264501,0.114113191,0.122778837,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.243525173,0.229139887,0.25487189,0.278988749,0.210927686,0.227613113,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.346013043,0.324934905,0.363982328,0.39800207,0.300871917,0.323056663,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.348317969,0.323239302,0.362116008,0.39621427,0.299085032,0.321302687,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.241448998,0.222033912,0.249821519,0.273562779,0.20681477,0.222486049,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.13018156,0.119407084,0.133995732,0.146865084,0.111340478,0.119891515,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,12,0.067633184,0.061910177,0.068928289,0.075651586,0.05753412,0.062037053,11:12:17,pos 1,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,12,0.060261102,0.047299074,0.064957643,0.064407357,0.060507109,0.050730593,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.116281937,0.091755697,0.126768032,0.12552143,0.117609913,0.099248477,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.216324134,0.172116752,0.236482411,0.234262689,0.218075072,0.184761907,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.290326503,0.230561163,0.319152359,0.315873578,0.2939093,0.2472847,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.291892374,0.229314533,0.317103122,0.31383502,0.292538225,0.245719597,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.214476711,0.167154969,0.231981123,0.229761903,0.214547572,0.180201571,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.115683715,0.089686206,0.124023346,0.123106347,0.115191482,0.097143707,11:12:43,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,12,0.060120341,0.046376531,0.063804867,0.063356648,0.059598269,0.050136942,11:12:44,pos 2,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,12,0.048244064,0.028748453,0.040914165,0.041448426,0.045056841,0.0422575,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.093321123,0.056200375,0.079907052,0.080952226,0.087448782,0.083057864,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.173868657,0.105618802,0.149750226,0.151522759,0.162897809,0.154404518,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.228499486,0.138356634,0.197013839,0.199447945,0.213823656,0.202598584,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,200,0.229801501,0.138107308,0.196300164,0.19896187,0.213207446,0.202058889,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,50,0.172777841,0.103200242,0.146914048,0.148950851,0.159940248,0.151247334,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,25,0.093022019,0.055277812,0.078681092,0.079807423,0.086139436,0.08138485,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 17,b'AS7262',16,100,12,0.048296849,0.02859885,0.040511614,0.041103412,0.044548506,0.041987666,11:13:06,pos 3,0.794502523,0.317131171,1.111633694,1.58113883,1.58113883,0.026465733,0.071577476,0.148920394,0.040791728,0.186965728
Leaf: 18,b'AS7262',16,100,12,0.063375321,0.040641789,0.052679737,0.057115077,0.056625295,0.053429043,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.122193661,0.079014621,0.101864561,0.110701632,0.109029861,0.104861226,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.131888236,0.085148293,0.124005054,0.134523099,0.132336188,0.127851919,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.309504538,0.201762808,0.262007983,0.283693488,0.278166387,0.267630871,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.312108568,0.200890146,0.261440741,0.28281527,0.277796537,0.266254696,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.227672527,0.145263246,0.189438447,0.205313186,0.201762218,0.194179474,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.122703907,0.077892613,0.101004569,0.109745002,0.108198039,0.104834249,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,12,0.063586449,0.040442324,0.052002711,0.05662892,0.05594751,0.054238572,11:14:09,pos 1,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,12,0.062284463,0.031191954,0.053082287,0.049681638,0.060707354,0.050919494,11:14:32,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.120645371,0.061860295,0.104920323,0.098234171,0.118457147,0.100138968,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.225244592,0.117561998,0.19803854,0.185067207,0.221294623,0.187271456,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.306830156,0.159824467,0.27179737,0.2533168,0.302088862,0.254111702,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.308624779,0.159450478,0.271834019,0.253206942,0.301441857,0.253005388,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.224417632,0.115791694,0.196519731,0.183514724,0.218337062,0.184249217,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.120926865,0.061885236,0.104225006,0.097669602,0.117086181,0.099599272,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,12,0.06284748,0.032114497,0.053905697,0.050497126,0.060691957,0.051405206,11:14:33,pos 2,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,12,0.044285305,0.040342581,0.062341048,0.06122385,0.042931086,0.03845271,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.085139691,0.078590751,0.121132276,0.119217128,0.082704336,0.075367322,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.158350362,0.1474574,0.226894267,0.222940112,0.154209943,0.140264719,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.217362292,0.201314017,0.311430699,0.305962424,0.210973801,0.192128659,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,200,0.21852346,0.200391474,0.310790323,0.304974347,0.211158726,0.190995285,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,50,0.157400251,0.143368278,0.222758978,0.218847071,0.15149882,0.137485336,11:14:54,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,25,0.084453522,0.076920209,0.119284198,0.117382296,0.081333385,0.074233976,11:14:55,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 18,b'AS7262',16,100,12,0.043704692,0.03986885,0.061407839,0.060486774,0.042053057,0.038263837,11:14:55,pos 3,0.732926595,0.286549838,1.019476432,1.58113883,1.58113883,0.014503551,0.040298697,0.084212951,0.023413665,0.10333146
Leaf: 19,b'AS7262',16,100,12,0.032479408,0.013638689,0.030832011,0.028290937,0.038309867,0.024582754,10:26:17,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.062794709,0.026728844,0.060255079,0.05531161,0.074540187,0.048005166,10:26:17,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.11450488,0.049194021,0.111690548,0.102374309,0.137373311,0.088481713,10:26:17,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.13062144,0.056075692,0.127115691,0.116441365,0.156058373,0.100543719,10:26:18,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.131202052,0.056150494,0.127079091,0.116394317,0.156012257,0.100516741,10:26:18,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.115947643,0.049368565,0.111635656,0.102280214,0.137219274,0.088400779,10:26:18,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.062706733,0.026354834,0.059468253,0.054527487,0.073492723,0.047411515,10:26:18,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,12,0.032497003,0.013563887,0.030502644,0.028008652,0.037893964,0.024420848,10:26:18,pos 1,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,12,0.058853545,0.041464609,0.073045336,0.072828775,0.053775532,0.051216306,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.114540085,0.080635322,0.142870201,0.142066299,0.105178857,0.100273885,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.17311205,0.121052705,0.213884509,0.212338767,0.159200858,0.150033054,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.193240196,0.133519514,0.239611323,0.237744195,0.178101578,0.167006219,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.194506964,0.134068048,0.240270024,0.238841968,0.177547113,0.167491931,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.173710257,0.119307361,0.213591643,0.211993753,0.158861958,0.148144134,10:26:45,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.116932916,0.079463432,0.142083409,0.141093986,0.106857883,0.099248477,10:26:46,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,12,0.060419445,0.040841274,0.072990427,0.072499443,0.055208105,0.051135372,10:26:46,pos 2,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,12,0.030139349,0.018575543,0.039944372,0.035175489,0.037062142,0.023179568,10:29:50,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.058114576,0.036353222,0.078058958,0.068704336,0.072090945,0.045279767,10:29:50,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.108170872,0.068617303,0.147243431,0.129442013,0.135262969,0.084919779,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.126469148,0.080061847,0.172659236,0.151726631,0.158369083,0.099437378,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,200,0.126961784,0.079987025,0.172366535,0.151475712,0.158153363,0.099302433,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,50,0.107889363,0.067470355,0.145029387,0.127497404,0.133306649,0.083732476,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,25,0.05809698,0.035779748,0.07696109,0.067716341,0.071105087,0.044713093,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 19,b'AS7262',16,100,12,0.030192134,0.018425939,0.03948693,0.034767745,0.036661636,0.023017662,10:29:51,pos 3,0.322135568,0.125880649,0.448016216,1.58113883,1.58113883,0.000568331,0.005611328,0.012809851,0.006329983,0.007239443
Leaf: 20,b'AS7262',16,100,12,0.099778312,0.076022587,0.115441627,0.113320571,0.108490716,0.085162635,10:39:41,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,25,0.118657201,0.090434225,0.120125883,0.117884135,0.112865451,0.088724569,10:39:41,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.112727853,0.085871371,0.06279849,0.061631577,0.059228574,0.046521052,10:39:41,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.046854116,0.035206274,0.047318439,0.046451083,0.044717956,0.034998714,10:39:42,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.024737842,0.018500741,0.007886406,0.007747075,0.007486367,0.005828622,10:39:42,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.128140619,0.098038973,0.21569602,0.211303887,0.201223073,0.156833106,10:39:42,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,25,0.194172755,0.148828754,0.226107458,0.221732644,0.211281906,0.164820487,10:39:42,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,12,0.100816385,0.076197131,0.115624594,0.113477395,0.108583147,0.084703901,10:39:42,pos 1,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,12,0.088289115,0.040591928,0.078479817,0.075196811,0.094688693,0.047708355,10:40:05,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,25,0.17110637,0.079338769,0.153409814,0.146896465,0.184155354,0.093554794,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.319726868,0.149302506,0.28755188,0.275052532,0.343587253,0.17399517,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.398145585,0.18493261,0.357962395,0.342455272,0.427354528,0.215712975,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.399359553,0.183985147,0.356388777,0.341279006,0.425829477,0.214579629,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.318178549,0.145637255,0.282721241,0.270771301,0.338642561,0.170325297,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,25,0.17110637,0.07776795,0.151122569,0.144857761,0.181998774,0.091557935,10:40:06,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,12,0.088764156,0.040217918,0.077766191,0.074585211,0.09410334,0.047330582,10:40:07,pos 2,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,12,0.012826377,0.005984067,0.011308118,0.012671328,0.014510614,0.011711213,10:40:32,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,25,0.028080798,0.013065214,0.012259611,0.01375341,0.015742945,0.012817571,10:40:32,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.021306924,0.009749044,0.011545992,0.012922246,0.01491112,0.012062011,10:40:32,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.019248359,0.008801566,0.013174507,0.014725715,0.01699067,0.013735039,10:40:32,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,200,0.011876274,0.005410594,0.011911951,0.013314304,0.015373242,0.01238582,10:40:32,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
Leaf: 20,b'AS7262',16,100,50,0.016257306,0.007430216,0.008142578,0.009111438,0.010490158,0.008473091,10:40:33,pos 3,0.299370414,0.100474739,0.399845153,1.58113883,1.58113883,0.005866174,0.014318345,0.029704763,0.012443538,0.038859972
