Leaf number,index,Unnamed: 0,sensor type,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,position,LED,vial number,Absorbance (647),Absorbance (664),Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
57,425,425,b'AS7265X',64,250,24.00742857,31.69118571,27.314,37.6083,44.29195714,38.54895714,52.45417143,24.4537,13.24403143,47.00704286,6.810161429,3.5959085710000003,305.5984286000001,39.0238,39.56345714,14.65882857,18.67065714,15.0151,3,425 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,426,426,b'AS7265X',64,150,18.67244762,9.603390476,18.62318095,21.54641667,19.54056667,19.55382143,32.78385714,18.95635476,10.62792619,7.994395237999999,7.566847619,3.995454762,62.00547619,60.55416667,46.79547619,65.15033333,29.28730952,18.76888333,3,455 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,427,427,b'AS7265X',64,200,20.00619643,9.003178571,18.62317857,22.03610714,19.54057143,20.95051786,32.78385714,18.48244643,7.970944642999999,7.7945375,6.6209910710000015,4.494885714,61.45185714,60.55417857,46.26371429,65.65932143,30.20253571,18.768875,3,455 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,428,428,b'AS7265X',64,250,20.80644286,10.08356,19.86472857,22.32992857,19.54057143,21.78854286,32.18778571,18.76678571,8.338834286,7.67462,6.810161429,4.794545714,59.79098571,60.55417143,44.66841429,64.74314286,29.6534,18.76888571,3,455 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,429,429,b'AS7265X',64,150,18.67244762,0.0,53.80030952,41.13407143,23.88292857,22.34722381,16.88865238,16.11290238,26.16104762,13.59047381,8.827988095,19.97727143,55.36202381,199.6045,882.7328571,3104.821429,179.3847619,28.15333333,3,465 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,430,430,b'AS7265X',64,200,20.00619643,19.807,52.76567857,39.665,24.42571429,23.04557143,16.39192857,16.34985536,23.91283929,13.19075357,9.458558929,19.47783929,54.80841071,198.4830357,874.2246428999998,3110.419643,179.8423214,29.326375,3,465 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,431,431,b'AS7265X',64,250,19.20594286,20.16711429,53.38644286,41.13407143,24.75138571,23.46458571,16.09388571,16.49202857,23.54494286,13.43058571,9.080215714,19.17818571,55.80492857,197.8102857,870.3960000000002,3116.221429,181.2151429,29.09177143,3,465 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,432,432,b'AS7265X',64,150,18.67244762,36.01271429,126.2237857,92.06195238,28.2252619,25.14061905,16.88865238,12.32163095,4.905197619,17.58767143,10.08912857,11.98636429,46.50409524,1980.345476,36281.38095,836.7745238,569.2721429,201.7655,3,470 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,433,433,b'AS7265X',64,200,20.00619643,36.01271429,119.49875,86.67535714,29.31085714,25.140625,17.13701429,12.08467679,9.197242857,16.18865179,10.40441429,10.48806786,44.84325,1979.785714,36096.85714,835.2476786000002,572.4753571,200.5925,3,470 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,434,434,b'AS7265X',64,250,19.20594286,37.45322857,116.7052571,85.79391429,28.6595,25.14062857,16.68995714,11.94250429,6.376755714,16.30857143,9.8369,10.78772714,45.17541429,1980.794286,37082.44286,834.3314286,573.299,200.827,3,470 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,435,435,b'AS7265X',64,150,53.34985714,40.81440476,136.57,86.18566667,60.79288095,30.72742857,255.3166667,236.9544286,105.4617381,205.4559762,39.09538095,31.96364286,31.0027381,78.49616667,653.0097619,4525.911905,494.2233333,64.12702381,3,475 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,436,436,b'AS7265X',64,200,52.01610714,19.807,133.466125,83.73721429,63.50683929,29.33073214,253.3298214,234.5848214,106.074875,184.6705357,39.72594643,31.46419643,31.55635714,79.05683929,654.0732142999999,4522.857143,495.5960714,63.34498214,3,475 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,437,437,b'AS7265X',64,250,52.81634286,44.65577143,135.3284429,85.79391429,63.83252857,30.16875714,253.9258571,235.4378571,106.4427714,189.4671429,40.10428571,31.16454286,30.55984286,78.0476,652.1588571000002,4522.247143,496.41985710000006,63.8142,3,475 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,438,438,b'AS7265X',64,150,26.67492857,40.81440476,204.8549762,107.7320714,39.08114286,27.93402381,27.81659524,35.0692619,69.49028571,40.77142857,20.17825714,75.91364286,272.3811905,1047.362857,4983.719048,13457.61667,1052.512619,93.84440476,3,480 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,439,439,b'AS7265X',64,200,26.00805357,41.414625,200.1991071,104.30425,40.70951786,27.23567857,27.56825,34.83230357,69.89905357,38.97267857,20.80882143,74.91476786,270.72035710000006,1046.241607,4964.575,13460.16071,1054.343036,95.01746429,3,480 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,440,440,b'AS7265X',64,250,27.20842857,43.21525714,202.3718571,104.5980714,40.38384286,28.49271429,27.41922857,34.69012857,70.14431429,39.33242857,21.18717143,75.51408571,271.05242860000004,1048.26,4967.128571,13460.46571,1056.539571,94.78285714,3,480 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,441,441,b'AS7265X',64,150,24.00742857,19.20678095,103.462119,54.84542857,26.05409524,22.34722381,78.48257143,23.69544286,13.08052381,15.18935476,16.39483333,33.96135714,365.3892857,1172.956667,697.6780952,2872.721429,14292.20714,4110.385714,3,505 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,442,442,b'AS7265X',64,200,24.00742857,19.807,105.5313571,55.82480357,26.05408929,23.04557143,78.23419643,24.16935714,13.48929107,15.58907321,16.07954821,34.46078571,362.0676786,1167.349821,705.1228571,2855.416071,14208.91964,4103.346429,3,505 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,443,443,b'AS7265X',64,250,24.00742857,20.16711429,106.7729,56.41242857,26.05408571,23.46458571,78.08518571,23.88501429,10.30091286,15.34924286,16.64705714,33.56181429,361.4032857,1165.3314289999996,704.4847143,2845.034286,14171.03,4110.385714,3,505 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,444,444,b'AS7265X',64,150,32.00990476,60.02119048,72.42347619,90.10319048,34.73878571,30.72742857,210.6114286,45.4952619,9.810392857,18.3871119,13.87255238,9.988635713999999,15.50136905,33.64121429,29.77895238,101.7974048,1003.090238,1451.460238,3,525 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,445,445,b'AS7265X',64,200,32.00991071,77.42733929,77.59658929,101.3661071,35.824375,33.52083929,211.6048214,45.49525,7.970944642999999,18.58696429,13.24198036,10.48806786,16.60860893,33.64121429,31.90601786,103.8333393,1010.412143,1460.453571,3,525 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,446,446,b'AS7265X',64,250,32.00991429,86.43051429,76.97581429,97.54651429,36.47572857,33.52082857,212.201,46.06394286,9.810392857,18.70688571,13.62032286,9.58909,14.61557143,33.64121429,51.04961429,105.0549143,1012.608571,1465.85,3,525 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,447,447,b'AS7265X',64,150,394.7888095,0.0,47.59257143,37.21654762,45.59466667,53.07466667,17.88210238,51.18216667,4871.678571,14.38991429,45.40107143,47.94545238,28.7882619,22.42747143,23.39774048,40.71895238,25.62640476,15.64073571,3,630 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,448,448,b'AS7265X',64,200,388.1201786,25.20889286,45.00601786,36.72683929,45.59466071,54.47135714,17.88210714,50.47130357,4819.969643,13.79033393,46.34692857,47.94544643,29.8955,23.54883929,52.64491071,41.22794643,26.084,15.24971786,3,630 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,449,449,b'AS7265X',64,250,387.3198571,0.0,45.93718571,36.43302857,45.59465714,55.30937143,17.8821,51.18215714,4863.502857,13.91025,46.15775714,47.94545714,29.23114286,22.87601429,22.97232857,41.53334286,26.35857143,15.0151,3,630 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,450,450,b'AS7265X',64,150,45.34738095,105.6373095,39.31559524,154.7424524,1715.2276190000002,48289.54762,32.78385714,70.13852381,16.35065476,45.56804762,1483.101905,205.7659048,46.50409524,49.34042857,74.44735714,40.71895238,64.06597619,46.92221429,3,890 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,451,451,b'AS7265X',64,200,44.013625,106.2375,38.79828571,154.2527679,1708.17125,48050.01786,32.78385714,70.37546429,16.55503929,45.56805357,1484.9935710000002,206.7648214,44.84325,48.77975,74.979125,39.70098214,63.15075,46.92221429,3,890 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,452,452,b'AS7265X',64,250,44.81387143,96.51407143,38.48791429,153.959,1702.634286,47906.3,32.78385714,70.51764286,16.18714286,46.04772857,1485.3714289999998,206.1654286,45.17541429,48.44334286,58.70705714,40.31177143,63.69988571,46.92221429,3,890 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,453,453,b'AS7265X',64,150,45.34738095,98.4347619,194.5087619,289.89714289999995,58.62169048,148.0503571,29.8035,73.92978571,22.07338571,27.18095238,722.6338095,5054.25,223.6625952,538.2592857000002,727.4571429,146.5882619,241.6202381,236.1750952,3,940 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,454,454,b'AS7265X',64,200,46.01425,100.8355893,193.9914286,289.4075,60.25008929,148.74871430000005,30.54858929,73.92978571,22.07339286,27.58066071,715.0669642999999,5020.7875,224.21625,538.2592857000002,746.6007142999998,146.58825,241.6203571,235.7841071,3,940 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
57,455,455,b'AS7265X',64,250,44.81387143,100.8356,193.681,287.9384286,59.9244,147.4917143,29.8035,73.36108571,21.58287143,27.34082857,712.0402857,5000.71,223.2197143,538.2592857000002,756.8105714,145.3667143,241.6202857,235.5494286,3,940 nm LED,283,0.08212,0.22237999999999997,0.4622242162162163,0.11978075675675681,0.582004972972973,1.5811388300841898,1.5811388300841898,0.008470950359906498,0.01099463505533495,0.022117601313794946,0.028925399760576304,0.04184090849099714
58,570,570,b'AS7265X',64,150,650.8680952000002,180.06357140000003,275.2092857,162.57752380000005,71.64876190000003,50.2812619,373.5371429,349.7447619,147.97342859999995,67.95238095,20.17825714,19.97727143,66.43442857,340.897619,1125.218571,321.6797619,450.292381,799.2414286000002,3,White LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,571,571,b'AS7265X',64,200,650.20125,194.4685714,277.79571430000004,164.5362679,71.64875,50.28125,372.54375,349.0339286,141.02441069999998,68.35208929,19.86298214,19.47783929,66.43444643,339.77625,1124.686786,323.7157143,448.9194643,797.6775,3,White LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,572,572,b'AS7265X',64,250,651.4015714,194.4685714,280.5892857,166.8868571,72.95145714,50.28125714,372.5438571,348.0387143000001,147.1558571,68.59192857,19.6738,20.37681429,66.43444286,340.449,1124.367857,323.7157143,449.194,797.6775713999998,3,White LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,573,573,b'AS7265X',64,150,26.67492857,38.41357143,31.03864286,50.92790476,364.7571429,946.9635714,23.84280952,36.01707143,29.43119048,14.38991429,324.1133333,161.81590480000003,28.7882619,40.36945238,36.16014286,22.39542619,25.62640476,20.33295714,3,IR LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,574,574,b'AS7265X',64,200,26.00805357,25.20889286,31.03864286,49.94851786,361.5005357,944.8685714,23.84280357,35.54316071,29.43117857,14.38991429,324.4285713999999,161.8158929,29.8955,40.36944643,36.69191071,22.90441071,26.084,21.115,3,IR LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,575,575,b'AS7265X',64,250,27.20842857,40.33424286,31.03862857,50.53614286,359.5464286,941.9354286,23.8428,35.82751429,29.43118571,14.86957143,323.861,161.8158571,29.23114286,40.36944286,37.01097143,23.2098,26.35857143,20.64577143,3,IR LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,576,576,b'AS7265X',64,150,16.00495476,19.20678095,39.31559524,31.3402381,19.54056667,19.55382143,20.86245238,20.85199048,17.98572143,14.38991429,7.566847619,5.993180952,3875.342857,612.27,99.97216667,44.79085714,34.77866667,31.28147619,3,UV (405 nm) LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,577,577,b'AS7265X',64,200,18.00557143,1.800635714,38.79828571,32.319625,19.54057143,20.95051786,20.86244643,21.32589286,18.39448214,13.79033393,7.566846429,7.4914767860000016,3883.092857,615.6341071,100.5039464,45.80883929,34.32107143,29.326375,3,UV (405 nm) LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,578,578,b'AS7265X',64,250,17.60544286,20.16711429,37.24635714,31.732,19.54057143,20.1125,20.86245714,21.04155714,18.63974286,13.91025,7.566847142999999,7.1918185710000015,3886.414286,617.6525713999998,100.823,45.19804286,34.0465,30.96865714,3,UV (405 nm) LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,579,579,b'AS7265X',64,150,18.67244762,112.83983329999998,70.35423809999999,117.5259048,26.05409524,27.93402381,21.85590476,14.21726667,12.26299048,23.98319048,6.305704762,3.995454762,759.5669048,82.98164286,72.32028571,26.46733333,29.28730952,43.79407143,3,390 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,580,580,b'AS7265X',64,200,20.00619643,109.8387857,69.83692857,116.0568393,26.05408929,27.23567857,21.60753571,14.21726607,14.71558929,23.98319643,6.6209910710000015,4.494885714,760.6742857,84.10301786,71.78851786,25.95833929,28.82969643,44.57608929,3,390 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,581,581,b'AS7265X',64,250,19.20594286,123.8837429,70.76808571,118.70117140000002,27.3568,26.81667143,21.45852857,14.21726571,12.75351143,23.98318571,6.053477142999999,3.5959085710000003,758.6811428999998,83.4302,71.46945714,26.87451429,29.6534,45.04531429,3,390 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,582,582,b'AS7265X',64,150,18.67244762,40.81440476,111.7390714,113.608381,28.2252619,25.14061905,16.88865238,13.26944762,13.89805714,19.98599048,7.566847619,3.995454762,1295.471429,154.7495476,127.6240476,28.5032619,29.28730952,50.05035714,3,395 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,583,583,b'AS7265X',64,200,18.00557143,28.81017857,114.84294640000002,114.58775,27.68246429,23.04557143,17.13701429,12.79553929,14.10244107,20.38571429,6.6209910710000015,4.494885714,1290.48875,156.4316071,127.62405359999998,27.48530357,30.20253571,49.26832143,3,395 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,584,584,b'AS7265X',64,250,17.60544286,47.53677143,115.4637143,114.0001429,27.3568,23.46458571,17.28602857,13.07988429,14.22507,20.14588571,6.810161429,4.794545714,1283.513143,154.7495714,126.3478,26.87451429,29.6534,49.73754286,3,395 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,585,585,b'AS7265X',64,150,18.67244762,312.1102381,62.0772619,92.06195238,43.42347619,114.5295238,22.84935238,17.06071905,12.26299048,29.5792619,6.305704762,3.995454762,752.9235714,85.22438095,31.906,18.32353095,16.47410952,17.20480952,3,400 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,586,586,b'AS7265X',64,200,18.00557143,369.1303571,62.07726786,92.55166071,45.59466071,113.1328214,23.09771429,17.06071964,9.810392857,29.37941071,6.6209910710000015,4.494885714,752.37,85.78507143,63.81201786,18.32353571,16.47411071,17.59582679,3,400 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,587,587,b'AS7265X',64,250,17.60544286,390.3778571,64.56035714,96.37124286,48.20007143,115.6469,22.65065714,17.06071429,12.26299143,29.73915714,6.810161429,4.794545714,750.7091429,86.12148571,33.18224286,18.32352857,15.37584286,17.83044286,3,400 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,588,588,b'AS7265X',64,150,16.00495476,453.7602381,45.52333333,156.7012143,28.2252619,39.10764286,10.92795238,8.530359524,6.540261905,10.39271667,6.305704762,3.995454762,307.8128571000001,58.31142857,23.39774048,12.2156881,10.98274048,14.0766619,3,405 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,589,589,b'AS7265X',64,200,16.00495357,536.5894643,46.55794643,168.9435,27.68246429,39.806,11.17631429,8.530358929,6.1314964289999985,10.19285536,5.675135714,2.996591071,303.9375,57.19005357,23.9295,12.2156875,10.98273929,14.0766625,3,405 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,590,590,b'AS7265X',64,250,14.40445714,556.0362857000001,47.17871429,172.7631429,28.6595,40.225,11.32533143,8.53036,3.924157143,10.55260286,6.053477142999999,3.5959085710000003,301.6122857,57.86287143,22.97232857,12.21568857,10.98274,14.07666143,3,405 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,591,591,b'AS7265X',64,150,37.34490476,40.81440476,80.70045238,72.47430952,69.47757143,27.93402381,218.5590476,70.13852381,31.0662381,151.8935476,13.87255238,7.990909524,1295.471429,195.1190238,48.92254762,32.57516667,49.42233333,23.46110238,3,410 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,592,592,b'AS7265X',64,200,36.01114286,41.414625,80.70044643,70.51553571,73.277125,27.23567857,216.8205357,70.37546429,31.270625,152.29325,14.1878375,7.4914767860000016,1290.48875,195.1189286,49.45432143,33.59314286,49.42232143,22.28805357,3,410 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,593,593,b'AS7265X',64,250,36.8114,31.69118571,83.18354286,71.6908,74.25415714,28.49271429,216.9695714,70.51764286,30.90274286,157.3297143,14.37701429,7.1918185710000015,1286.170714,196.4645714,49.77337143,32.98235714,49.42232857,23.4611,3,410 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,594,594,b'AS7265X',64,150,29.34240476,60.02119048,57.93878571,70.51554762,65.13521429,50.2812619,73.51530952,26.53890476,10.62792619,82.34228571,7.566847619,3.995454762,285.6680952,35.88395238,40.41428571,14.25163571,20.13502381,15.64073571,3,425 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
58,595,595,b'AS7265X',64,200,30.00928571,72.02542857,60.52533929,74.92276786,71.64875,52.37630357,73.76366071,26.30194643,11.03669286,85.14032143,7.566846429,4.494885714,287.3289286000001,37.00532143,38.28721429,15.26961071,20.59264286,15.24971786,3,425 nm LED,288,0.10164,0.24162,0.4955267027027027,0.18217556756756764,0.6777022702702703,1.5811388300841898,1.5811388300841898,0.015571223458675305,0.017004911055339272,0.030919654373274943,0.04935761563603177,0.07758011580420679
