Leaf number,spectrometer,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 6,b'AS7262',16,250,0.070300651,0.042646506,0.080767372,0.071015984,0.075128813,0.053073055,16:25:01,pos 2,0.520347676,0.150152649,0.670500324,1.58113883,0.008418551,0.018551361,0.038019229,0.018809191,0.053470849
Leaf: 6,b'AS7262',16,150,0.103924869,0.086303652,0.122779613,0.125490165,0.10011632,0.095507048,16:25:18,pos 3,0.520347676,0.150152649,0.670500324,1.58113883,0.008418551,0.018551361,0.038019229,0.018809191,0.053470849
Leaf: 6,b'AS7262',16,200,0.105743017,0.085522398,0.122111692,0.124729579,0.099780039,0.095052804,16:25:18,pos 3,0.520347676,0.150152649,0.670500324,1.58113883,0.008418551,0.018551361,0.038019229,0.018809191,0.053470849
Leaf: 6,b'AS7262',16,250,0.106439762,0.08539271,0.122179395,0.124737428,0.100046487,0.094715499,16:25:18,pos 3,0.520347676,0.150152649,0.670500324,1.58113883,0.008418551,0.018551361,0.038019229,0.018809191,0.053470849
Leaf: 37,b'AS7262',16,150,0.106974611,0.121127648,0.198252746,0.191983334,0.158970261,0.12207777,10:34:43,pos 1,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,200,0.106825059,0.118098243,0.197856258,0.191230602,0.159994624,0.12105234,10:34:43,pos 1,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,250,0.105348888,0.11746735,0.188769482,0.184945145,0.151138769,0.119573621,10:34:43,pos 1,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,150,0.070483615,0.101197344,0.151702592,0.151637922,0.116003081,0.094391701,10:35:02,pos 2,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,200,0.071644837,0.09872476,0.152916406,0.152009047,0.118588426,0.094755977,10:35:02,pos 2,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,250,0.073326857,0.099614887,0.150973165,0.150230671,0.119098294,0.094877411,10:35:03,pos 2,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,150,0.088242345,0.134791283,0.228773783,0.221560326,0.157060138,0.108585523,10:35:23,pos 3,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,200,0.089327312,0.133731588,0.22558694,0.218729625,0.155481205,0.106939461,10:35:23,pos 3,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 37,b'AS7262',16,250,0.090442817,0.133125676,0.225087332,0.217978394,0.155310254,0.106340418,10:35:24,pos 3,0.404570559,0.110147964,0.514718523,1.58113883,0.00887226,0.009686744,0.018692175,0.030433253,0.042493311
Leaf: 38,b'AS7262',16,150,0.15242715,0.174502232,0.26283245,0.266328142,0.200920738,0.162698376,10:36:09,pos 1,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,200,0.15429503,0.172977187,0.25966693,0.26371445,0.199144112,0.161785414,10:36:09,pos 1,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,250,0.155035827,0.173498227,0.258323901,0.262315572,0.197893305,0.160827406,10:36:09,pos 1,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,150,0.106446802,0.140210169,0.230591409,0.226118591,0.172556632,0.139113953,10:36:26,pos 2,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,200,0.108109452,0.138169763,0.228176107,0.224053786,0.171216503,0.138201028,10:36:26,pos 2,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,250,0.108698913,0.138601131,0.227136742,0.222971695,0.170307629,0.137491306,10:36:26,pos 2,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,150,0.109097738,0.126845756,0.204510706,0.198130865,0.182250955,0.13375304,10:36:46,pos 3,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,200,0.110071254,0.124817756,0.201460968,0.195151221,0.179981427,0.132088998,10:36:46,pos 3,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 38,b'AS7262',16,250,0.110373898,0.123670888,0.200084988,0.193639447,0.178662854,0.13109055,10:36:46,pos 3,0.309859459,0.078358486,0.388217946,1.58113883,0.003308776,0.009728206,0.020379405,0.004157285,0.024404872
Leaf: 39,b'AS7262',16,150,0.087562026,0.110123589,0.203168755,0.185156282,0.120542188,0.08856304,10:37:55,pos 1,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,200,0.088042919,0.109259274,0.19768242,0.181923091,0.116524225,0.088090801,10:37:55,pos 1,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,250,0.08708577,0.108960026,0.195503184,0.179813838,0.114815947,0.086900799,10:37:55,pos 1,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,150,0.074870517,0.077676615,0.11996166,0.120053681,0.081610881,0.075340647,10:38:16,pos 2,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,200,0.074952609,0.074239915,0.118872983,0.118550763,0.081241148,0.073667607,10:38:16,pos 2,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,250,0.074776656,0.074132707,0.118431948,0.11793757,0.081093285,0.073073948,10:38:17,pos 2,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,150,0.091726055,0.0878994,0.156216116,0.146933179,0.112840108,0.0818709,10:38:35,pos 3,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,200,0.092758236,0.08792849,0.154718762,0.145587113,0.112057076,0.081277233,10:38:35,pos 3,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 39,b'AS7262',16,250,0.092891991,0.087566992,0.153066422,0.143995382,0.110687669,0.08082389,10:38:35,pos 3,0.504382703,0.13667373,0.641056432,1.58113883,0.006529701,0.018234089,0.038011898,0.008996352,0.046971452
Leaf: 40,b'AS7262',16,150,0.102740249,0.082945925,0.121425556,0.122008709,0.105199722,0.090218095,10:39:07,pos 1,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,200,0.104397048,0.082667494,0.121251662,0.121412775,0.105063645,0.087686035,10:39:07,pos 1,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,250,0.103272738,0.081602853,0.12075217,0.120628651,0.104550682,0.086361107,10:39:07,pos 1,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,150,0.056149952,0.056266926,0.106506573,0.095641441,0.076897227,0.050982671,10:39:22,pos 2,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,200,0.056856667,0.05588877,0.105369062,0.094697876,0.076180931,0.050676847,10:39:22,pos 2,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,250,0.057083607,0.05569178,0.104796287,0.094138036,0.075671055,0.050309847,10:39:22,pos 2,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,150,0.07157448,0.069864065,0.119376145,0.109901944,0.090956027,0.067371236,10:39:38,pos 3,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,200,0.072559774,0.06862986,0.118195954,0.108890438,0.090198658,0.067069904,10:39:38,pos 3,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 40,b'AS7262',16,250,0.072946868,0.068996381,0.117656164,0.108352504,0.089657979,0.06670561,10:39:38,pos 3,0.450691315,0.11493045,0.565621766,1.58113883,0.004856439,0.013413687,0.027980757,0.00746292,0.034606467
Leaf: 41,b'AS7262',16,150,0.028960569,0.034607898,0.058224243,0.054689587,0.036425545,0.029718907,10:40:41,pos 1,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,200,0.029330049,0.034632828,0.057602109,0.054190366,0.036114893,0.029588477,10:40:41,pos 1,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,250,0.02947433,0.034597921,0.057404496,0.053953571,0.035928502,0.029607361,10:40:41,pos 1,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,150,0.065439854,0.066755665,0.073070026,0.079488618,0.061688257,0.072174476,10:41:00,pos 2,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,200,0.066304911,0.066161426,0.072322848,0.078741092,0.06117735,0.071792196,10:41:00,pos 2,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,250,0.066598721,0.065834787,0.071984326,0.07829883,0.060821515,0.071390124,10:41:00,pos 2,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,150,0.065873859,0.059957102,0.086573935,0.084726522,0.067120763,0.064834698,10:41:14,pos 3,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,200,0.066779968,0.059541544,0.085845102,0.084057436,0.066638097,0.064519877,10:41:14,pos 3,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 41,b'AS7262',16,250,0.067133627,0.059212416,0.085502906,0.083674751,0.066323887,0.064190666,10:41:15,pos 3,0.566398486,0.173858162,0.740256649,1.58113883,0.000852643,0.001764086,0.003628698,0.002227065,0.005170234
Leaf: 42,b'AS7262',16,150,0.084969759,0.078823564,0.135149044,0.12082735,0.104357576,0.071508853,10:41:55,pos 1,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,200,0.08609874,0.077531161,0.133795015,0.119726949,0.103492398,0.071009641,10:41:55,pos 1,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,250,0.086522781,0.0778927,0.133143591,0.119110587,0.102911639,0.070764081,10:41:55,pos 1,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,150,0.089919679,0.080253081,0.121010743,0.118014905,0.091921363,0.085972529,10:42:12,pos 2,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,200,0.091148338,0.079837531,0.120089769,0.117115776,0.091261554,0.085527286,10:42:12,pos 2,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,250,0.091618115,0.07936877,0.11948594,0.116488542,0.090797863,0.085044262,10:42:12,pos 2,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,150,0.071949825,0.063780254,0.103054349,0.097418767,0.076712384,0.060481202,10:42:27,pos 3,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,200,0.072920454,0.06321925,0.102514515,0.096885541,0.076342682,0.060283313,10:42:27,pos 3,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 42,b'AS7262',16,250,0.073284674,0.063062172,0.10205159,0.096433951,0.0760531,0.059819184,10:42:27,pos 3,0.587108432,0.181835892,0.768944324,1.58113883,0.011976936,0.020922667,0.041934658,0.032508721,0.068618862
Leaf: 49,b'AS7262',16,150,0.105367686,0.136154277,0.201034049,0.205449247,0.162852096,0.149440011,10:28:09,pos 1,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,200,0.106965835,0.135190247,0.199997127,0.204607675,0.162559362,0.149183606,10:28:09,pos 1,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,250,0.108164007,0.13345487,0.199170066,0.203368759,0.162901327,0.148619686,10:28:09,pos 1,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,150,0.074671114,0.131915608,0.205218166,0.204037878,0.127515089,0.10493362,10:28:25,pos 2,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,200,0.074398424,0.131288065,0.201360347,0.200898809,0.124688412,0.10260846,10:28:25,pos 2,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,250,0.072074157,0.129246024,0.198708941,0.197948959,0.121914175,0.098039981,10:28:25,pos 2,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,150,0.057604433,0.070412613,0.143370899,0.135526844,0.106524479,0.071239,10:28:40,pos 3,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,200,0.063507394,0.076920285,0.14340144,0.135715115,0.106804266,0.071360438,10:28:40,pos 3,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 49,b'AS7262',16,250,0.065669728,0.079298953,0.147972249,0.140156311,0.109997549,0.073905068,10:28:40,pos 3,0.280464829,0.093831856,0.374296685,1.58113883,0.011769325,0.011572165,0.020096675,0.03779882,0.057555785
Leaf: 50,b'AS7262',16,150,0.102118542,0.13213168,0.216111595,0.211910428,0.180422953,0.141902341,10:29:24,pos 1,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,200,0.102945479,0.13151245,0.213958509,0.210057295,0.179349818,0.140966892,10:29:24,pos 1,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,250,0.103026434,0.129834471,0.214357429,0.209854967,0.180147767,0.140535107,10:29:24,pos 1,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,150,0.099373803,0.131400301,0.206706385,0.212610858,0.150272008,0.136199632,10:29:42,pos 2,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,200,0.100262316,0.131013838,0.204105028,0.210582618,0.148826598,0.134989821,10:29:42,pos 2,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,250,0.100830642,0.13144016,0.201592709,0.208638007,0.146961219,0.133940131,10:29:42,pos 2,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,150,0.100628918,0.136287322,0.214781971,0.218601511,0.16858236,0.145032541,10:29:57,pos 3,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,200,0.10050862,0.133993355,0.210417853,0.214675745,0.165840434,0.141992276,10:29:57,pos 3,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 50,b'AS7262',16,250,0.100696902,0.133225439,0.207682301,0.212163428,0.163763961,0.140243667,10:29:57,pos 3,0.281640613,0.056949694,0.338590306,1.58113883,0.001306522,0.002447039,0.005416409,0.00533268,0.00638559
Leaf: 51,b'AS7262',16,150,0.028127757,0.044265521,0.086598346,0.087141613,0.056040093,0.042635477,10:31:06,pos 1,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,200,0.038206484,0.059055332,0.083301664,0.083947659,0.054060661,0.041070368,10:31:06,pos 1,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,250,0.037229991,0.056828762,0.074912008,0.075438411,0.048602991,0.036990314,10:31:06,pos 1,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,150,0.098235988,0.111536493,0.153434812,0.153718411,0.123088949,0.113802517,10:31:40,pos 2,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,200,0.09921545,0.110456065,0.151452565,0.152142389,0.121584528,0.11301097,10:31:40,pos 2,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,250,0.100204293,0.109299107,0.151478138,0.151943165,0.121636864,0.112762712,10:31:40,pos 2,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,150,0.082436153,0.090110177,0.152678486,0.14622224,0.108465345,0.075736434,10:31:55,pos 3,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,200,0.083406801,0.089212574,0.15128789,0.145014743,0.107743903,0.075178746,10:31:55,pos 3,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 51,b'AS7262',16,250,0.083566899,0.088594201,0.150321725,0.144020474,0.107058426,0.074703815,10:31:55,pos 3,0.434622919,0.085213838,0.519836757,1.58113883,0.006290628,0.014921226,0.030652746,0.011846123,0.041738959
Leaf: 52,b'AS7262',16,150,0.104745979,0.126130991,0.14771361,0.157931716,0.11022144,0.09507529,10:34:41,pos 1,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,200,0.106130098,0.124992402,0.146338284,0.156729474,0.109507659,0.094648038,10:34:41,pos 1,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,250,0.106664947,0.124448812,0.145732591,0.156051942,0.109011672,0.094370104,10:34:41,pos 1,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,150,0.073369115,0.071941866,0.11001978,0.105197222,0.088686494,0.063215633,10:34:57,pos 2,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,200,0.074310447,0.072531971,0.109733098,0.104938453,0.0884503,0.063197639,10:34:57,pos 2,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,250,0.074621853,0.07231754,0.109378157,0.104588775,0.088136051,0.062960172,10:34:58,pos 2,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,150,0.063011819,0.042220962,0.066970683,0.063868988,0.065313353,0.050406994,10:35:13,pos 3,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,200,0.061325673,0.040679235,0.058754882,0.055931113,0.057334034,0.043876754,10:35:13,pos 3,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 52,b'AS7262',16,250,0.036413602,0.023996142,0.052668968,0.050058076,0.051400376,0.03906272,10:35:13,pos 3,0.567577369,0.169699748,0.737277117,1.58113883,0.016139176,0.018573556,0.034678622,0.051414598,0.080811035
Leaf: 4,b'AS7262',16,150,0.087585476,0.074102789,0.133319202,0.122196899,0.100147136,0.070663341,10:35:38,pos 3,0.386880072,0.093718342,0.480598414,1.58113883,0.004413275,0.011011267,0.023133036,0.011086103,0.02881443
Leaf: 4,b'AS7262',16,200,0.088658751,0.073803584,0.132532417,0.12163233,0.099818495,0.070348515,10:35:38,pos 3,0.386880072,0.093718342,0.480598414,1.58113883,0.004413275,0.011011267,0.023133036,0.011086103,0.02881443
Leaf: 4,b'AS7262',16,250,0.089091596,0.073594141,0.132257924,0.121343772,0.099590533,0.070235191,10:35:38,pos 3,0.386880072,0.093718342,0.480598414,1.58113883,0.004413275,0.011011267,0.023133036,0.011086103,0.02881443
Leaf: 53,b'AS7262',16,150,0.054026882,0.058544198,0.095527771,0.088019821,0.06723373,0.049813349,10:40:05,pos 1,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,200,0.053724841,0.057260105,0.093530226,0.086307831,0.065998828,0.04893634,10:40:05,pos 1,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,250,0.053431012,0.056469713,0.092419526,0.085268091,0.065190131,0.048420936,10:40:05,pos 1,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,150,0.06234322,0.07287273,0.104140027,0.099290199,0.078437643,0.055893841,10:40:23,pos 2,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,200,0.063049932,0.072631704,0.103292247,0.098579249,0.077937018,0.055749922,10:40:23,pos 2,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,250,0.063269873,0.07211807,0.102534705,0.097839036,0.077384006,0.055415307,10:40:23,pos 2,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,150,0.050062247,0.045113277,0.080218441,0.073215681,0.063136236,0.041969854,10:40:42,pos 3,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,200,0.050716181,0.044992757,0.079825037,0.072891584,0.062941121,0.0418799,10:40:42,pos 3,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 53,b'AS7262',16,250,0.050918524,0.044860611,0.079501142,0.072552835,0.062700834,0.041674818,10:40:42,pos 3,0.555639063,0.192062847,0.74770191,1.58113883,0.011886841,0.019421123,0.038064306,0.031230479,0.0675479
Leaf: 54,b'AS7262',16,150,0.02694306,0.041921767,0.081011351,0.072138828,0.039814441,0.027973908,10:41:17,pos 1,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,200,0.02764098,0.042437061,0.080703325,0.071950644,0.039750256,0.027915442,10:41:17,pos 1,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,250,0.028017503,0.042626562,0.081352908,0.072552835,0.040044481,0.028355285,10:41:17,pos 1,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,150,0.06302354,0.043999568,0.033302363,0.03527484,0.03437166,0.037166615,10:41:35,pos 2,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,200,0.105936593,0.073915787,0.093877902,0.099810364,0.096221656,0.105037058,10:41:35,pos 2,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,250,0.107044992,0.073504378,0.093605259,0.099407284,0.09596748,0.104656583,10:41:35,pos 2,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,150,0.089110347,0.069897306,0.089855391,0.09610146,0.080008843,0.087501649,10:46:48,pos 3,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,200,0.090541353,0.070051067,0.08916619,0.095474199,0.079623786,0.086997945,10:46:48,pos 3,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
Leaf: 54,b'AS7262',16,250,0.091104386,0.069804226,0.08881115,0.095110317,0.07934957,0.086512217,10:46:48,pos 3,0.766883928,0.250953441,1.017837369,1.58113883,0.012878393,0.02326708,0.04654656,0.032982153,0.075411168
